Source,Target,Weight
2195,6844,1
2195,9133,1
2195,11240,1
2196,3151,2
2196,5744,2
2196,7321,2
2197,2651,1
2197,9871,1
2197,11735,1
2197,14333,1
2198,5038,1
2198,12047,1
2199,6614,1
2199,7498,1
2200,2791,1
2200,3661,1
2200,14784,1
2201,6507,4
2201,7589,2
2201,12580,2
2201,14141,1
2202,4079,1
2202,8351,1
2202,13578,1
2203,2395,1
2203,10328,1
2203,10926,1
2203,12473,1
2203,14854,1
2204,9759,1
2204,10129,1
2205,4724,1
2205,12515,1
2205,13183,1
2206,6994,1
2206,14241,1
2207,3014,1
2207,6200,1
2207,11683,1
2207,14717,1
2208,5286,1
2208,7688,1
2209,3416,1
2209,6411,1
2209,12470,1
2210,3026,1
2210,3120,1
2211,8775,1
2211,13573,1
2212,2747,2
2212,5285,2
2212,6890,1
2212,8333,2
2212,8363,1
2213,3866,1
2213,6853,2
2213,7157,1
2213,8590,1
2213,8903,1
2214,7385,1
2215,4705,1
2215,7427,1
2215,12826,1
2216,2256,1
2216,2654,1
2216,7004,1
2217,3259,1
2218,2864,1
2218,15054,1
2219,9926,1
2220,5870,1
2220,9414,1
2221,4316,1
2221,5062,1
2221,7562,1
2221,13591,1
2222,5914,1
2223,5510,1
2223,7235,1
2223,10356,1
2223,10405,1
2223,12421,1
2223,15036,1
2224,5517,1
2224,12084,1
2225,5095,1
2225,13729,1
2226,4137,1
2227,10960,1
2228,9508,1
2230,4703,1
2230,9711,1
2230,11769,1
2230,13114,1
2231,4720,1
2231,8019,1
2231,8057,1
2231,10078,1
2231,10515,1
2232,4449,1
2232,11993,1
2233,6863,1
2233,10540,1
2233,10967,1
2233,12279,1
2233,14676,1
2235,7626,1
2235,9500,1
2235,11271,1
2236,3085,1
2236,3646,1
2236,5263,1
2236,6980,1
2236,8632,1
2236,8833,1
2236,8986,1
2236,9003,1
2236,9687,1
2236,10130,1
2236,10215,1
2236,10947,1
2236,13617,1
2236,13629,1
2236,14118,1
2236,14302,1
2237,2736,1
2237,3172,1
2237,5097,1
2237,7464,1
2237,13770,1
2238,14399,1
2239,12558,1
2239,14357,1
2240,5392,1
2240,9686,1
2241,2321,1
2241,3960,1
2241,8713,1
2241,9271,1
2241,9642,1
2241,9986,1
2241,13068,1
2242,3270,2
2242,6154,2
2242,7594,3
2242,9999,4
2243,4453,1
2243,5173,1
2243,8508,1
2243,10380,1
2243,10401,1
2243,14834,1
2244,5552,1
2244,8595,1
2244,9153,1
2245,6534,1
2245,6789,1
2245,8548,1
2245,9243,1
2245,9703,1
2245,13834,1
2246,15075,1
2247,11498,1
2248,4706,1
2248,6991,1
2248,8654,1
2248,14662,1
2249,4540,1
2249,12580,1
2249,14152,1
2250,4589,1
2250,6768,1
2250,11551,1
2250,14697,1
2251,11960,1
2252,2798,1
2252,9245,1
2253,2338,1
2253,4914,1
2253,13559,1
2254,10119,1
2255,2278,1
2255,5576,1
2255,7491,1
2255,13214,1
2255,13880,1
2256,2654,1
2256,7004,1
2257,9382,1
2257,9580,1
2257,12832,1
2258,4630,1
2259,2402,1
2259,12015,1
2259,12533,1
2260,2365,1
2260,7635,1
2261,13446,1
2262,7876,1
2262,13760,1
2263,5407,1
2263,9966,1
2264,14861,1
2265,2511,1
2265,5611,1
2265,6494,2
2265,11083,2
2265,13372,1
2266,5141,1
2266,5975,1
2266,14208,1
2267,4151,1
2267,7130,1
2267,8499,1
2267,10227,1
2267,11931,1
2268,2329,1
2268,6314,1
2268,6727,1
2268,8291,1
2268,11534,1
2268,13052,1
2268,13452,1
2269,2582,1
2269,5268,1
2269,6459,1
2269,7311,1
2269,7557,1
2269,10005,1
2269,10605,1
2269,11295,1
2269,11496,1
2269,11684,1
2269,13655,1
2269,15067,1
2270,11461,1
2271,6231,1
2271,7394,1
2271,7476,1
2271,7992,1
2271,11149,1
2271,11236,1
2271,12827,1
2271,13162,1
2272,14924,1
2273,2457,1
2273,4318,4
2273,6730,1
2273,7660,3
2273,8820,1
2273,13240,1
2274,2320,1
2274,3850,1
2274,3941,1
2274,5924,1
2274,12025,1
2275,2767,1
2275,6732,1
2276,11658,1
2277,5586,1
2277,8711,2
2277,9319,1
2277,9973,1
2277,10409,1
2277,13035,1
2277,13838,1
2278,5576,1
2278,7491,1
2278,13214,1
2278,13880,1
2279,7623,1
2280,2489,1
2280,4430,1
2280,11025,1
2280,11032,1
2280,11120,1
2280,12240,1
2280,14737,1
2280,14886,1
2280,15280,1
2281,3634,1
2281,7451,1
2281,12433,1
2282,5238,1
2282,6180,1
2283,2645,1
2283,4901,1
2283,10192,1
2284,2553,1
2284,13363,1
2285,10465,1
2286,4997,1
2287,2504,1
2287,5020,1
2287,5412,1
2287,8110,1
2287,8933,1
2287,13520,1
2287,14217,1
2288,7590,1
2288,13933,1
2289,2496,1
2289,3621,1
2289,3729,1
2289,5710,1
2289,5773,1
2289,6739,1
2289,7340,1
2289,8549,1
2289,9634,1
2289,12541,1
2289,14848,1
2290,7924,1
2290,14587,1
2291,5748,1
2292,3033,1
2292,6576,1
2292,7998,1
2292,12859,1
2293,4232,1
2293,9225,1
2293,11074,1
2293,13568,1
2294,9171,1
2295,11294,1
2295,11749,1
2296,13563,1
2297,4807,1
2297,7582,1
2297,14974,1
2297,15144,1
2298,6546,1
2298,11562,1
2299,9050,1
2299,14828,1
2300,4318,1
2300,5751,1
2300,5906,1
2300,11523,1
2301,4441,1
2301,14856,1
2302,3776,1
2302,6903,1
2302,7675,1
2302,8700,1
2302,10079,1
2303,9655,1
2303,11710,1
2303,12806,1
2304,9678,1
2304,12402,1
2304,13628,1
2304,13691,1
2305,10266,1
2305,12554,1
2306,2879,1
2306,3131,1
2306,4513,1
2306,4616,1
2306,4811,1
2306,5029,1
2306,7927,1
2306,7966,1
2306,9771,1
2307,2730,1
2307,2946,1
2307,10009,1
2308,2632,1
2308,4636,1
2308,6134,1
2308,9511,1
2308,13416,1
2308,13624,1
2309,9410,1
2309,12734,1
2310,3030,1
2310,7024,1
2310,7880,1
2310,8216,1
2310,12210,1
2310,14677,1
2311,4789,1
2311,8637,1
2311,8803,1
2311,14891,1
2312,13459,1
2313,3288,1
2313,3700,1
2313,4502,1
2314,8578,1
2314,12038,1
2315,3707,1
2315,14201,1
2316,14023,1
2317,2848,1
2317,9337,1
2317,11406,1
2318,4114,1
2318,5459,1
2318,6156,1
2318,6829,1
2318,7864,1
2318,8301,1
2318,8579,1
2318,11531,1
2318,12993,1
2318,13320,1
2319,8308,1
2319,8849,1
2319,10164,1
2319,10184,1
2320,3850,1
2320,3941,1
2320,5924,1
2320,12025,1
2321,3960,1
2321,8713,1
2321,9271,1
2321,9642,1
2321,9986,1
2321,13068,1
2322,3800,1
2322,6967,1
2322,10357,1
2322,11726,1
2323,5281,1
2323,9423,1
2323,12611,1
2323,12616,1
2324,3500,1
2324,11530,1
2325,2936,1
2325,14095,1
2326,4819,1
2326,5900,1
2326,10670,1
2326,13010,1
2326,13289,2
2327,10390,1
2327,10437,1
2327,13667,1
2327,13958,1
2328,7357,1
2328,8284,1
2329,6314,1
2329,6727,1
2329,8291,1
2329,11534,1
2329,13052,1
2329,13452,1
2330,5877,1
2330,7976,1
2330,12289,1
2331,3165,1
2331,3518,1
2331,4931,1
2331,8609,1
2331,11746,1
2331,15082,1
2332,2400,1
2332,4030,1
2332,4395,1
2332,4719,1
2332,4893,1
2332,5307,1
2332,7166,1
2332,8481,1
2332,9592,1
2332,10912,1
2332,12556,1
2332,14943,1
2334,3038,1
2334,4548,1
2334,5930,2
2334,7581,2
2334,7846,1
2334,9918,1
2334,11188,1
2334,14176,1
2335,10950,1
2335,13501,1
2336,5129,1
2336,5915,1
2337,9692,1
2337,10884,1
2337,11184,1
2337,11191,1
2337,12014,1
2338,4914,1
2338,13559,1
2339,2683,1
2339,3356,1
2339,8690,1
2339,9474,1
2340,5035,1
2340,6753,1
2340,7698,1
2340,8255,1
2340,11422,1
2340,11636,1
2341,4033,1
2341,7285,2
2341,12219,2
2342,8749,1
2342,14222,1
2343,9532,1
2343,10594,1
2343,14387,1
2344,3212,1
2344,3937,1
2344,4315,1
2344,4950,1
2344,5328,1
2344,6228,1
2344,7957,1
2344,9346,1
2344,10136,1
2344,10251,1
2344,10798,1
2344,10842,1
2344,12169,1
2344,12475,1
2345,9375,1
2345,9413,1
2345,10936,1
2345,12248,1
2345,13012,1
2345,15241,1
2346,3594,1
2346,6054,1
2346,6443,1
2347,5306,1
2347,12407,1
2347,13709,1
2347,13962,1
2348,7680,1
2348,12275,1
2349,2671,1
2349,10571,1
2350,6205,1
2350,9633,1
2350,11347,1
2350,14301,1
2351,2560,1
2351,3345,1
2351,4055,1
2351,6090,1
2351,6208,1
2351,7177,1
2351,7261,1
2351,8816,1
2351,9161,1
2351,9564,1
2351,9698,1
2351,10596,1
2351,10701,1
2351,10728,1
2351,11805,1
2351,13634,1
2351,13867,1
2352,3755,1
2352,5012,1
2353,9840,1
2354,4785,1
2354,4869,1
2354,10346,1
2355,11218,2
2355,13666,2
2355,14128,2
2356,4601,1
2356,5680,1
2357,3140,1
2357,12354,1
2358,2756,2
2358,2917,1
2358,4372,1
2358,4472,1
2358,6143,1
2358,7253,1
2358,8418,1
2359,12060,1
2360,4478,1
2360,9621,1
2360,14659,1
2361,7802,2
2361,10013,2
2361,12000,1
2361,12269,2
2362,4366,1
2363,3843,1
2363,7367,1
2363,10725,1
2363,12316,1
2364,8348,1
2364,13639,1
2365,7635,1
2366,7584,1
2366,15209,1
2367,4074,1
2367,6763,1
2368,3723,2
2368,8194,2
2368,8643,2
2368,10935,2
2369,6496,1
2369,14508,1
2371,6091,1
2371,11527,1
2372,7245,1
2372,8520,1
2372,13546,1
2373,2611,1
2373,4992,1
2373,9923,1
2374,12427,1
2375,4291,1
2375,6665,1
2375,11660,1
2375,13572,1
2376,4334,2
2376,7769,2
2376,8450,2
2376,8831,2
2376,9307,2
2376,12196,2
2377,4996,1
2377,7342,1
2378,8706,1
2378,10720,1
2378,14928,1
2379,5983,1
2379,10001,1
2380,2461,1
2380,2731,1
2380,8936,1
2380,10904,1
2380,13285,1
2380,13841,1
2381,2585,1
2381,5583,1
2381,10869,1
2381,11959,1
2382,7593,1
2382,8134,1
2382,10811,1
2382,11882,1
2382,14314,1
2383,5856,1
2383,11462,1
2383,11529,1
2384,2681,1
2384,4948,1
2384,5921,1
2384,6035,1
2384,7279,1
2384,7922,1
2385,9460,1
2385,14864,1
2386,2567,1
2386,11988,1
2387,5131,1
2387,14132,1
2388,7513,1
2388,8055,1
2389,8745,1
2389,9168,1
2389,11778,1
2390,4483,1
2390,5317,1
2390,10485,1
2390,14314,1
2391,9462,1
2391,13298,1
2392,3287,1
2392,3449,1
2392,4158,1
2392,4846,1
2392,7855,1
2392,8327,1
2392,9900,1
2393,3249,1
2393,11892,1
2393,14551,1
2394,8435,1
2394,15294,1
2395,10328,1
2395,10926,1
2395,12473,1
2395,14854,1
2396,8873,1
2396,9095,1
2396,9652,1
2397,3363,2
2397,3417,2
2397,4523,3
2397,7095,1
2397,9554,1
2397,12128,1
2397,12265,5
2397,14191,1
2397,14335,4
2397,14896,1
2397,15182,4
2398,11539,1
2398,12379,1
2399,2702,1
2399,6589,1
2399,6866,1
2399,7248,1
2399,12509,1
2399,12879,1
2400,3241,1
2400,4395,1
2400,4893,1
2400,8481,2
2400,9592,1
2400,12009,1
2400,12732,1
2400,13801,1
2401,3961,1
2401,12723,1
2402,12015,1
2402,12533,1
2403,2624,1
2403,4073,1
2403,5923,1
2403,6051,1
2403,6059,1
2403,9730,1
2403,13182,1
2404,2910,1
2404,3121,1
2404,5425,1
2404,8478,1
2404,13485,1
2405,5454,1
2405,6086,1
2405,12896,1
2406,9053,1
2406,11423,1
2406,13515,1
2407,10032,1
2407,10210,1
2408,9329,1
2409,4204,1
2409,4713,1
2410,5566,2
2410,5646,2
2410,13555,1
2411,5264,1
2412,6067,1
2412,10502,1
2412,15096,1
2413,8667,1
2413,14038,1
2415,11922,1
2418,9577,1
2418,10472,1
2418,15268,1
2419,7320,1
2419,8661,1
2419,9012,1
2419,9494,1
2419,13526,1
2420,12145,1
2421,7308,4
2422,3485,1
2422,3910,1
2422,10292,1
2422,14039,1
2423,5634,1
2423,5973,1
2423,6168,1
2423,6971,1
2423,7663,1
2424,3478,1
2424,10342,1
2424,14726,1
2425,7806,1
2425,13916,1
2426,2912,1
2426,3174,1
2426,4464,1
2426,4696,1
2426,14210,1
2427,7617,1
2427,10960,1
2428,3321,1
2428,3509,1
2428,3919,1
2428,7388,1
2428,7845,1
2428,15282,1
2429,3396,1
2430,8683,1
2430,11225,1
2431,2858,1
2431,10404,1
2432,5573,1
2432,13783,1
2433,7309,1
2433,14779,1
2434,3273,1
2434,5470,1
2434,7412,1
2434,13915,1
2436,7154,2
2436,7287,1
2436,7300,1
2436,7450,1
2436,9539,1
2436,13303,1
2436,14286,1
2437,13061,1
2438,4230,1
2438,7018,2
2438,12165,1
2439,7517,1
2439,9116,1
2439,10805,1
2439,10922,1
2440,10391,1
2440,14426,1
2442,9277,1
2442,9826,1
2442,12237,1
2442,14078,1
2443,2887,1
2443,3068,1
2443,4280,1
2443,6670,1
2443,7862,1
2443,10234,1
2444,12799,1
2444,13484,1
2445,9925,1
2445,12392,1
2446,4692,1
2446,4917,1
2446,5031,1
2446,10626,1
2446,12674,1
2447,11727,1
2448,7709,1
2448,8493,1
2448,13649,3
2448,15148,1
2449,4023,1
2449,9536,1
2450,7542,1
2450,8136,1
2450,13762,1
2451,2935,1
2451,3901,1
2451,4086,1
2451,5186,1
2451,5920,1
2451,7255,1
2451,14375,1
2452,4064,1
2452,10278,1
2452,10421,1
2452,12041,1
2453,6286,1
2454,5939,1
2454,7775,1
2454,10792,1
2454,11770,1
2454,13381,1
2455,15208,1
2456,10651,1
2456,10708,1
2457,4318,1
2457,6730,1
2458,5607,1
2458,12265,1
2458,14335,1
2458,15182,1
2459,12134,1
2460,3683,1
2460,11723,1
2461,2731,1
2461,8936,1
2461,10904,1
2461,13285,1
2462,8998,1
2462,12205,1
2463,13631,1
2464,3493,1
2464,3598,1
2464,11627,1
2464,13062,1
2464,15029,1
2465,3975,1
2465,5801,1
2465,6470,1
2465,9545,1
2465,11344,1
2465,12131,1
2465,12777,1
2465,13360,1
2465,14126,1
2466,2661,1
2466,12397,1
2467,12722,1
2467,14394,1
2468,8226,1
2468,14844,1
2469,10704,1
2470,5723,1
2470,9188,1
2470,10523,1
2471,9885,1
2471,14544,1
2472,5177,1
2472,11923,1
2473,5695,1
2473,6960,1
2473,7885,1
2473,11696,1
2473,12074,1
2474,6375,1
2475,6040,1
2475,6784,1
2475,7099,1
2475,9026,1
2475,9145,1
2475,9358,1
2476,2503,2
2476,4174,2
2476,5315,1
2476,7034,1
2476,10008,1
2476,11505,1
2476,12748,1
2476,13120,2
2476,13188,2
2476,14680,1
2476,15212,2
2477,9544,1
2477,14383,1
2478,7014,1
2478,8668,1
2478,11059,1
2478,14235,1
2479,7330,2
2479,9273,1
2480,4405,1
2480,4475,1
2480,13357,1
2481,7834,1
2482,6874,1
2482,7402,1
2482,7795,1
2482,9971,1
2482,11541,1
2482,13482,1
2482,14185,1
2482,14331,1
2482,14807,1
2482,14991,1
2483,6083,1
2483,10575,1
2483,11565,1
2483,14442,1
2483,14890,1
2484,6936,1
2484,7135,1
2484,10731,1
2484,12332,1
2485,7028,1
2485,10353,1
2485,11185,1
2485,11429,1
2485,13920,1
2486,7127,1
2486,8090,1
2487,6335,1
2488,9138,1
2488,9459,1
2488,13137,1
2489,4430,1
2489,11025,1
2489,11032,1
2489,11120,1
2489,12240,1
2489,14737,1
2489,14886,1
2489,15280,1
2490,4597,1
2490,6119,1
2490,9691,1
2490,10551,1
2490,13497,1
2490,14453,1
2491,6071,1
2491,7859,1
2492,7298,1
2492,9670,1
2492,12357,1
2493,6416,1
2493,7603,1
2494,4965,1
2494,5611,1
2494,8492,1
2494,8904,1
2494,14839,1
2494,14895,1
2496,3729,1
2496,5773,1
2496,6739,1
2496,7340,1
2496,8549,1
2496,12541,1
2497,7783,1
2498,3000,1
2498,10325,1
2498,11081,1
2498,14463,1
2500,14766,1
2501,10844,1
2501,12088,2
2502,12028,1
2503,4174,2
2503,13120,2
2503,13188,2
2503,15212,2
2504,3082,1
2504,4124,1
2504,5412,1
2504,11133,1
2504,11515,1
2505,4101,1
2505,4969,1
2505,6220,1
2505,7002,1
2505,7250,1
2505,9200,1
2505,10627,1
2506,4897,1
2506,9039,1
2506,11641,1
2506,14773,1
2507,13144,1
2508,2697,1
2508,7533,1
2508,8039,1
2508,12071,1
2509,7895,1
2509,8098,1
2509,14727,1
2511,5020,1
2511,5108,1
2511,6217,1
2511,6349,1
2511,6494,1
2511,8062,1
2511,8232,1
2511,8557,1
2511,8933,1
2511,9818,1
2511,9970,1
2511,10466,1
2511,10613,1
2511,11083,1
2511,13322,1
2511,13372,1
2511,13590,1
2511,14217,1
2511,14234,1
2511,14392,1
2512,7257,1
2512,8253,2
2513,3785,1
2513,7079,1
2513,8326,1
2513,9937,1
2513,11339,1
2514,6691,1
2514,6771,1
2514,14501,1
2514,15179,1
2515,11878,1
2515,14330,1
2516,7832,1
2517,4563,1
2517,5344,1
2517,6449,1
2517,7724,1
2517,9970,5
2517,11743,1
2517,12810,1
2517,13242,3
2517,14044,5
2517,14502,1
2519,11337,1
2519,13425,1
2519,14733,1
2520,4549,1
2520,8083,1
2520,13377,1
2521,8698,1
2522,9349,1
2522,12271,1
2522,14951,1
2523,4402,1
2523,9354,1
2524,3670,1
2524,10443,1
2524,11050,1
2525,10403,1
2526,7164,1
2527,4477,1
2527,4730,1
2528,11053,1
2529,5560,1
2529,8137,1
2529,9777,1
2529,10525,1
2530,14809,1
2532,6835,1
2533,8425,1
2533,11514,1
2534,10548,1
2535,7077,1
2535,7803,1
2535,8452,1
2535,9659,1
2535,11172,1
2535,12160,1
2535,13171,2
2535,14170,1
2535,15217,1
2536,4425,1
2536,14917,1
2537,4778,1
2537,6766,1
2538,5755,1
2538,13314,1
2539,2990,1
2539,4199,1
2539,4920,1
2539,4929,1
2539,8137,1
2539,10475,1
2539,11176,1
2539,11234,1
2540,5836,1
2540,6799,2
2540,8876,2
2540,10204,1
2541,9877,1
2541,10987,1
2541,13901,1
2541,14186,1
2541,14348,1
2542,3359,1
2542,12200,1
2543,5971,1
2544,3400,1
2544,3790,1
2544,4934,1
2545,7527,1
2546,6736,1
2546,9619,1
2546,10516,1
2546,12690,1
2546,13932,1
2547,2563,1
2547,2755,1
2547,4431,1
2547,13711,1
2547,14557,1
2548,2877,1
2548,3377,1
2548,4492,1
2548,6395,1
2548,7899,1
2548,8225,1
2548,12488,1
2548,13537,1
2548,14746,1
2549,8572,1
2549,9185,1
2549,9264,1
2550,3414,1
2550,10628,1
2550,12751,1
2550,15246,1
2551,10585,1
2552,4118,1
2552,12410,1
2553,13363,2
2554,3527,1
2554,6149,1
2554,8169,1
2554,9027,1
2554,10033,1
2555,8727,1
2555,9136,1
2556,4360,1
2556,6407,1
2557,3426,1
2557,8920,1
2557,14748,1
2558,3342,1
2558,6502,1
2558,8027,1
2558,8337,1
2558,12639,1
2558,14181,1
2559,5272,1
2559,7921,1
2560,3345,1
2560,4055,1
2560,6090,1
2560,6208,1
2560,7177,1
2560,7261,1
2560,8816,1
2560,9161,1
2560,9564,1
2560,9698,1
2560,10596,1
2560,10701,1
2560,10728,1
2560,11805,1
2560,13634,1
2560,13867,1
2561,7073,1
2561,11926,1
2561,12447,1
2562,7738,1
2562,11192,1
2562,11942,1
2563,2755,1
2563,4431,1
2563,13711,1
2563,14557,1
2564,5908,1
2564,10285,1
2565,2655,1
2565,2707,1
2565,5811,1
2566,2846,1
2566,11618,1
2566,11622,1
2566,14189,1
2567,11988,1
2568,7257,1
2568,10236,1
2568,12328,1
2570,3497,1
2570,6733,2
2570,11431,1
2570,11620,1
2570,11846,2
2572,2613,1
2572,8806,1
2572,9494,1
2573,4110,1
2573,6182,1
2573,13209,1
2573,14992,1
2574,3341,1
2574,4577,1
2574,10743,1
2574,11955,1
2575,13411,1
2575,13798,1
2576,10932,1
2577,12228,1
2578,5667,1
2578,10229,1
2579,2804,1
2579,7959,1
2579,14806,1
2580,5505,1
2580,11825,1
2580,11994,1
2581,2904,1
2581,5086,1
2581,5120,1
2581,13108,1
2582,5268,1
2582,6459,1
2582,7311,1
2582,7557,1
2582,10005,1
2582,10605,1
2582,11295,1
2582,11496,1
2582,11684,1
2582,13655,1
2582,15067,1
2583,11052,1
2583,12631,1
2584,3563,1
2584,4689,1
2584,7131,1
2584,11927,1
2584,12395,1
2584,15271,1
2585,5583,1
2585,10869,1
2585,11959,1
2586,3731,1
2586,11913,1
2586,12043,1
2586,13833,1
2586,14306,1
2587,5471,1
2587,7265,1
2587,8018,1
2587,11289,1
2587,12035,1
2588,6174,1
2588,9154,1
2588,10564,1
2589,9125,1
2590,2712,1
2591,4461,1
2592,4390,1
2593,5348,1
2594,12767,1
2594,15078,1
2595,5068,1
2595,5342,1
2595,5397,1
2596,7773,1
2596,12485,1
2597,6484,1
2597,9445,1
2598,7284,1
2598,12543,1
2599,4958,1
2599,10104,1
2599,10761,1
2599,11186,1
2599,11311,1
2599,12401,1
2599,13421,1
2599,14350,1
2600,3217,1
2600,5657,1
2600,7058,1
2601,6701,1
2601,9261,1
2601,12610,1
2602,14924,1
2603,6782,1
2603,11971,1
2603,15072,1
2604,13940,1
2604,14145,1
2605,6525,1
2605,11249,1
2605,12895,1
2607,12322,1
2607,12637,1
2607,14786,1
2608,3637,1
2608,3738,1
2608,5188,1
2608,5332,1
2608,5385,1
2608,5897,1
2608,6097,1
2608,9463,1
2608,10949,1
2608,13907,1
2608,14830,1
2609,11456,1
2610,5877,1
2611,4992,1
2611,9923,1
2613,8806,1
2613,9494,1
2614,2843,1
2614,4206,1
2614,6649,1
2614,7011,1
2614,9162,1
2614,11165,1
2614,13757,1
2615,3611,1
2615,11944,1
2616,8652,1
2616,10674,1
2617,5254,1
2617,6046,1
2617,12841,1
2618,3855,1
2618,6089,1
2619,3040,1
2619,6606,1
2619,6765,2
2619,9539,1
2619,9569,1
2619,11293,1
2619,12355,1
2619,12469,1
2619,12814,4
2619,13551,1
2620,4840,1
2620,11464,1
2621,8467,1
2621,13185,1
2622,4295,1
2622,5349,1
2622,8311,1
2622,12937,1
2622,13849,2
2622,13927,2
2623,8167,1
2623,8449,1
2623,9061,1
2623,14885,1
2624,2774,1
2624,6059,1
2624,9730,1
2624,10188,1
2624,13182,1
2625,6077,1
2625,7682,1
2625,8954,1
2626,6425,1
2626,8972,1
2626,13001,1
2627,3025,1
2628,3585,1
2628,10035,1
2629,3897,1
2629,13977,1
2629,15091,1
2630,5378,1
2630,6714,1
2630,7627,1
2630,12183,1
2631,10838,1
2631,10880,1
2631,12259,1
2632,4636,1
2632,6134,1
2632,9511,1
2632,13416,1
2632,13624,1
2633,2830,1
2633,4657,1
2634,7605,1
2634,9720,1
2635,9334,1
2635,12404,1
2636,3498,1
2636,5650,1
2638,8186,1
2638,14549,1
2638,14721,1
2639,3737,1
2639,3896,1
2639,5074,1
2639,6132,1
2639,8348,1
2639,12907,1
2639,13604,1
2639,14531,1
2639,14833,1
2640,2875,1
2640,5746,1
2640,14190,1
2641,5293,1
2642,3561,1
2642,9551,1
2642,10386,1
2642,10540,1
2642,12966,1
2643,10913,1
2643,12491,1
2643,14023,1
2644,5683,1
2644,8872,1
2644,12956,1
2644,14447,1
2645,4901,1
2645,10192,1
2646,6542,1
2647,4389,1
2647,7315,1
2647,7384,1
2647,10492,1
2647,11524,1
2647,14660,1
2648,8938,1
2648,12381,1
2649,3702,1
2649,15281,1
2650,11141,1
2650,12273,1
2650,13043,1
2651,9871,1
2651,11735,1
2651,14333,1
2652,2788,1
2652,6812,1
2652,14369,1
2653,8249,1
2653,13837,1
2653,14033,1
2654,7004,1
2655,2707,1
2655,5811,1
2656,8699,1
2656,11309,1
2657,7849,1
2658,5860,1
2658,8328,1
2658,8949,1
2658,13486,1
2660,2772,1
2660,12964,1
2661,12397,1
2662,3318,1
2662,6779,1
2663,5326,1
2663,6664,1
2663,13194,1
2664,5479,1
2664,5596,1
2664,13046,1
2664,13943,1
2665,7903,1
2665,9917,1
2665,10174,1
2665,13730,1
2665,14174,1
2666,8161,1
2666,9294,1
2666,10619,1
2667,5542,1
2667,7952,1
2667,10611,1
2667,12909,1
2668,7068,1
2668,9970,1
2668,12973,1
2669,3517,4
2669,5835,1
2669,6677,1
2669,10286,1
2669,11235,1
2669,11849,1
2669,12108,1
2669,12193,1
2669,13303,2
2669,14251,2
2670,4406,1
2671,10571,1
2672,4147,1
2672,12111,1
2673,8172,1
2674,7037,1
2674,8773,1
2674,11846,1
2675,6114,1
2675,8313,1
2675,11299,1
2675,12040,2
2676,4305,1
2676,9481,1
2676,12175,1
2677,6545,2
2677,6827,2
2677,8423,2
2677,9119,1
2677,9441,1
2677,12213,1
2677,13440,1
2678,4908,1
2678,8206,1
2678,10699,1
2678,12568,1
2679,4004,1
2679,11171,1
2680,4631,1
2680,6252,1
2681,4948,1
2681,5921,1
2681,6035,1
2681,7279,1
2681,7922,1
2682,6262,1
2682,12778,1
2682,13229,1
2683,3356,1
2683,8690,1
2683,9474,1
2684,2897,1
2685,4890,1
2685,6623,1
2685,12081,1
2685,12707,1
2685,13270,1
2685,13498,1
2685,15171,1
2686,5778,1
2686,6245,1
2686,6356,1
2686,13743,1
2686,15228,1
2687,6809,1
2687,8525,1
2687,9274,1
2687,11166,1
2687,13745,1
2688,3712,1
2688,11880,1
2689,6995,1
2689,8853,1
2690,4652,1
2690,4817,1
2690,5970,1
2690,6210,1
2690,7247,1
2690,11164,1
2691,3265,1
2692,6126,1
2692,6249,1
2692,11110,1
2692,13701,1
2692,14289,1
2693,10358,1
2693,11859,1
2693,11934,1
2693,13956,1
2694,9708,1
2695,3232,1
2695,6416,1
2695,12704,1
2695,12954,1
2697,2800,1
2697,3011,1
2697,7533,1
2697,8039,1
2697,12071,1
2697,13826,1
2699,4309,1
2699,4579,1
2699,5702,1
2699,6183,1
2699,6568,1
2699,6587,1
2699,6806,1
2699,7815,1
2699,11368,1
2699,11455,1
2699,12126,1
2699,12177,1
2699,12480,1
2699,14482,1
2699,15057,1
2700,6467,1
2700,9039,1
2701,4171,1
2701,8822,1
2702,6589,1
2702,6866,1
2702,7248,1
2702,12509,2
2702,12879,1
2703,3604,1
2703,4262,1
2704,3302,1
2704,6792,1
2704,13877,1
2704,14440,1
2705,7669,1
2706,8278,1
2707,5811,1
2708,11000,1
2708,13857,1
2709,2965,1
2709,5158,1
2709,5535,1
2709,6654,1
2709,7112,1
2709,8306,1
2709,9071,1
2709,9339,1
2709,9444,1
2709,10990,1
2709,13949,1
2710,7697,1
2710,10980,1
2711,5372,1
2711,7508,2
2711,7972,1
2711,8140,1
2711,10601,1
2711,11047,1
2713,5374,1
2714,2779,1
2714,13926,1
2715,10041,1
2715,10294,1
2715,11585,1
2715,14780,1
2716,3300,1
2717,4535,2
2717,6112,1
2717,9152,2
2717,11395,1
2717,13071,2
2717,14580,2
2718,4940,1
2718,7111,1
2718,11632,1
2718,12216,1
2718,14123,1
2719,3060,1
2719,5550,1
2719,6669,1
2719,6704,1
2719,11043,1
2720,2758,1
2720,3940,1
2720,4435,1
2720,5373,1
2720,6374,1
2720,7307,1
2720,9681,1
2720,10606,1
2720,11583,1
2720,12103,1
2720,13992,1
2720,14483,1
2721,3028,1
2721,5599,1
2721,7081,1
2721,8575,1
2721,13703,1
2722,3135,1
2722,3597,1
2722,7556,1
2722,7979,1
2723,8022,1
2723,10141,1
2724,5436,1
2724,15185,1
